milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
0,650,490,0,0,9,21:03:11:19:58:58:100,0.0,0.03125,0.0,0.03125,0.0,0.04419417382415922,1,0
8,651,489,0,0,9,21:03:11:19:58:58:108,0.30840106754630187,-0.002049466226849063,0.3428185135472424,0.015159256773621205,0.4611244427423464,0.015297168945382519,1,8
16,653,487,0,0,9,21:03:11:19:58:58:116,0.6413957298147925,0.05404813179397172,0.5037259458110304,-0.00618239870767422,0.8155539900631149,0.054400575403199446,1,16
24,657,485,0,0,9,21:03:11:19:58:58:124,1.001016013194528,-0.026643060949037844,0.5172777032086362,0.009570338057075675,1.1267694000587118,0.02830978748173247,1,24
32,660,483,0,0,9,21:03:11:19:58:58:132,0.5295402174070953,-0.04122588799782034,0.3771632413544249,-0.03209895352062848,0.6501268741411402,0.05224860436727755,1,32
42,668,483,0,0,9,21:03:11:19:58:58:142,4.147049005174911,0.4247276455513835,-0.19383171510570746,-0.04210003777139801,4.151576349424763,0.42680907450050165,1,42
46,678,484,0,0,9,21:03:11:19:58:58:146,3.606446698547411,-0.3200287988651335,-0.40313649424578907,-5.2351798642786155E-5,3.628908489126766,0.3200288031471088,1,46
54,692,487,0,0,9,21:03:11:19:58:58:154,3.567221798365712,0.18522257381970872,-0.9435176043138507,-0.07254292571837263,3.6898911675530015,0.1989217884601352,1,54
62,711,494,0,0,9,21:03:11:19:58:58:162,5.124666107989741,0.04788850358629852,-2.072793088498808,-0.0847759453278667,5.527990042149782,0.09736667644511839,1,62
70,733,505,0,0,9,21:03:11:19:58:58:170,5.003558214119768,-0.09552658816490285,-2.612532263913139,0.036646707029839486,5.644547779235509,0.10231476033572988,1,70
79,756,519,0,0,9,21:03:11:19:58:58:179,6.264023059772367,0.18868103358329338,-4.0509567649191105,-0.18345708996943805,7.459774500921853,0.2631673161585883,1,79
86,778,536,0,0,9,21:03:11:19:58:58:186,5.561570262913739,-0.2363206081959626,-4.666700940983032,0.043244468236889266,7.260107537901785,0.24024469586486397,1,86
94,795,555,0,0,9,21:03:11:19:58:58:194,3.5860307958452613,-0.04228648079337908,-4.325687102092606,0.03853676926349483,5.6188242341223775,0.05721214069720393,1,94
103,809,573,0,0,9,21:03:11:19:58:58:203,3.212672016324128,-0.009817939347119678,-3.994263479722737,0.06597712212734021,5.125953787337428,0.06670361742236838,1,103
111,821,588,0,0,9,21:03:11:19:58:58:211,3.328213439025937,0.04763186645114341,-4.543238671921029,-0.23000663446262753,5.631875560215407,0.23488688043065392,1,111
118,831,607,0,0,9,21:03:11:19:58:58:218,2.1411473036548387,-0.25414055818982473,-4.9120708641101745,0.19095253873511664,5.358446785215699,0.3178840910873363,1,118
126,834,623,0,0,9,21:03:11:19:58:58:226,0.7342676254496218,0.12117063863852054,-3.6896684267201176,0.020898070612397568,3.762021005379786,0.12295955848728346,1,126
134,838,637,0,0,9,21:03:11:19:58:58:234,0.9634488612133407,-0.1367919963642574,-4.287588762342688,-0.08704482118470687,4.394502372640227,0.16213837042599324,1,134
140,838,649,0,0,9,21:03:11:19:58:58:240,-0.18318840000057612,-0.023198201818159347,-3.33035467842717,0.1283450713787686,3.3353890738587766,0.1304247442582015,1,140
148,836,660,0,0,9,21:03:11:19:58:58:248,-0.5130526149484327,-0.0037122963632492175,-2.1998931508829576,0.08482586606284005,2.258927369573261,0.08490705917413152,1,148
157,833,668,0,0,9,21:03:11:19:58:58:257,-0.8302053094843863,-0.020910701011583526,-2.2358983494851192,-0.11046370561111596,2.385053937571716,0.11242547609032008,1,157
164,830,677,0,0,9,21:03:11:19:58:58:264,-0.7842590703478278,0.018732075458763486,-2.4094374742479983,0.05577905771968125,2.5338609337794,0.058840410697821796,1,164
172,827,686,0,0,9,21:03:11:19:58:58:272,-0.7564101611393982,-0.011769848156656066,-2.1542412823827286,0.008019990246636148,2.2831802019544827,0.014242526783786617,1,172
180,824,693,0,0,9,21:03:11:19:58:58:280,-0.6901002850945793,0.028347317167860774,-1.4735973962210875,0.09964098129377415,1.6271839753504176,0.10359486253575292,1,180
188,822,696,0,0,9,21:03:11:19:58:58:288,-0.48318869848228435,-0.00786942051478702,-0.7013691327329217,-0.03158391542173272,0.8516982908821261,0.03254952369245542,1,188
