milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
0,1213,389,0,0,9,21:03:11:14:33:04:192,0.0,0.0,0.0,-0.04081632653061224,0.0,0.04081632653061224,1,0
7,1213,390,0,0,9,21:03:11:14:33:04:199,-0.051566910623590326,-0.029466806070623037,-0.23816526645050445,0.049846605112183404,0.24368389445078462,0.05790489358606624,1,7
16,1212,390,0,0,9,21:03:11:14:33:04:208,-0.15315444032390454,0.019237478482898883,0.02979858767396132,-0.014990439998104593,0.15602640295248493,0.02438839621042703,1,16
34,1211,391,0,0,9,21:03:11:14:33:04:226,-0.2696062034760586,-0.024460513894866618,-0.21634988203164796,0.0015294989197035627,0.3456801649037473,0.024508286495516923,1,34
42,1209,392,0,0,9,21:03:11:14:33:04:234,-0.6129455374684163,-0.030124319603222798,-0.32341823161551836,-0.02829658631567116,0.6930379386756217,0.04133003059129453,1,42
50,1206,394,0,0,9,21:03:11:14:33:04:242,-0.6536116466502762,0.051207792307757814,-0.48997719150627866,0.01790684634298109,0.8168756532259154,0.05424843904653475,1,50
58,1204,396,0,0,9,21:03:11:14:33:04:250,-0.5976078759304788,-0.08095684962780848,-0.541673002359367,-0.043330799056253186,0.8065635838910342,0.09182357893544003,1,58
68,1200,399,0,0,9,21:03:11:14:33:04:260,0.0,-0.08,0.0,-0.06,0.0,0.1,1,68
891,1018,732,0,0,9,21:03:11:14:33:05:83,0.0,0.0,0.0,-0.0045351473922902496,0.0,0.0045351473922902496,2,0
912,1018,733,0,0,9,21:03:11:14:33:05:104,-0.3178715992445079,-0.06054697128466816,-0.6550392061552447,-0.04767186693206476,0.7280925183015922,0.0770619402074391,2,21
915,1017,734,0,0,9,21:03:11:14:33:05:107,-0.3845474556950931,0.09017047439168546,-0.3961915650691912,0.07208881284128564,0.5521272515585014,0.11544484132644262,2,24
924,1016,735,0,0,9,21:03:11:14:33:05:116,-0.33508492178509686,-0.07212412646812369,-0.23042922606010144,-0.02819806378459198,0.4066688247584044,0.0774404314295176,2,33
931,1014,736,0,0,9,21:03:11:14:33:05:123,-0.42025285664851625,0.06411696140510592,-0.25473403891943946,0.009008933579883163,0.4914284221587604,0.06474678080082892,2,40
