milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
0,481,604,0,0,9,21:09:29:18:44:45:350,0.0,0.2577777777777778,0.0,-0.09777777777777778,0.0,0.2756988874537035,1,0
15,510,615,0,0,9,21:09:29:18:44:45:365,3.9987651749987867,-0.16189791411797058,-1.6598637927831934,0.02325200819899153,4.329580896042444,0.16355913450809084,1,15
32,536,632,0,0,9,21:09:29:18:44:45:382,3.111935253338509,0.054335455052978286,-2.305365464517198,-0.041984615484883615,3.8728350011276764,0.06866621886508498,1,32
47,560,652,0,0,9,21:09:29:18:44:45:397,3.1352802470923113,-0.02011167810802689,-2.5910511214956435,0.01944875010997973,4.067373617214314,0.027977374379332395,1,47
63,585,678,0,0,9,21:09:29:18:44:45:413,3.244499597346259,0.012930763556437026,-4.081821091221884,-0.1453783296590931,5.2142152868791145,0.14595226404760026,1,63
78,608,720,0,0,9,21:09:29:18:44:45:428,2.784853411967538,-0.043661366051377645,-5.2376870117797,0.1101517624736064,5.932012623006883,0.11848934830403195,1,78
94,623,751,0,0,9,21:09:29:18:44:45:444,1.4045841044759455,-0.06637229738507139,-3.4058400762294503,0.032891604470174904,3.684101400802796,0.07407522868540321,1,94
110,625,772,0,0,9,21:09:29:18:44:45:460,0.10514350346201329,0.004463055591663196,-2.663952683302499,-0.007343180354306005,2.666026829421424,0.008593088090444656,1,110
125,624,790,0,0,9,21:09:29:18:44:45:475,-0.23959325719483393,-0.02431684590146505,-2.142020780737707,0.0402674340296116,2.155378842339649,0.04704014496071116,1,125
141,619,805,0,0,9,21:09:29:18:44:45:491,-0.722112051731945,-0.002143836749007184,-2.100597910761479,-0.050714575282583114,2.221251313550993,0.05075986782980413,1,141
156,613,823,0,0,9,21:09:29:18:44:45:506,-0.8063637875852226,-2.0083914254092963E-4,-2.218444863857669,0.06166831486975783,2.3604491462230777,0.06166864191172667,1,156
171,607,833,0,0,9,21:09:29:18:44:45:521,-0.7607661312604979,0.0029471933191709022,-1.0506226338078462,0.017374649136885148,1.2971403259256111,0.01762283691947552,1,171
187,602,837,0,0,9,21:09:29:18:44:45:537,-0.5020452840323716,0.021580412584344885,-0.28775192547938866,0.031109189404172045,0.5786628014968996,0.03786153553007592,1,187
203,601,837,0,0,9,21:09:29:18:44:45:553,-0.013310797126144996,0.004481156343449561,-0.1733696642745991,-0.04806140675357333,0.17387989478608673,0.04826986203944302,1,203
234,599,829,0,0,9,21:09:29:18:44:45:584,-0.4259008452002105,-0.025116518446042756,2.3658846816166816,0.1796262032626882,2.4039138621528684,0.1813736816559089,1,234
250,593,793,0,0,9,21:09:29:18:44:45:600,-0.722266162031237,0.02244585384216444,3.9812210106651316,-0.21520916213163205,4.046206759988523,0.2163765232646622,1,250
265,589,773,0,0,9,21:09:29:18:44:45:615,-0.5738115797537593,-0.022651909538500735,3.701626694656978,0.3312632533305449,3.745837678765145,0.33203682327849904,1,265
281,579,706,0,0,9,21:09:29:18:44:45:631,-1.6711615641844757,-0.06764183851533882,9.196640584041685,-0.011574017157456453,9.347244460569653,0.06862489483340772,1,281
297,558,633,0,0,9,21:09:29:18:44:45:647,-2.616542163508338,0.035406763599856034,8.324310969176281,-0.14434218470071916,8.725849299922928,0.14862134837496468,1,297
313,543,586,0,0,9,21:09:29:18:44:45:663,-1.4876697817821722,0.06663978411591469,5.5769488725865255,-0.020432244039666845,5.771959815095037,0.06970177489499257,1,313
328,540,554,0,0,9,21:09:29:18:44:45:678,-0.32445881730501547,-0.018211655518960444,3.79934408512445,-0.08324839428860993,3.813173088294985,0.08521713177743749,1,328
343,538,536,0,0,9,21:09:29:18:44:45:693,-0.1394949489977656,0.03287350462659377,2.0173414535823415,-0.01990751213922675,2.02215859445732,0.038431449959741855,1,343
359,540,525,0,0,9,21:09:29:18:44:45:709,0.266001860982781,-0.013436403379025443,1.1245771899491313,-0.0370005208149245,1.1556084311738934,0.0393646475449679,1,359
375,541,521,0,0,9,21:09:29:18:44:45:725,0.0754875050666415,-0.002565391110492,0.4218497866211333,0.0038470953989247466,0.42855058732135926,0.004623999844098108,1,375
391,541,518,0,0,9,21:09:29:18:44:45:741,-0.005451881249346995,2.60467820993438E-4,0.3880236635663354,-0.0018253607807744926,0.3880619621872229,0.0018438507167779976,1,391
406,541,515,0,0,9,21:09:29:18:44:45:756,0.008950253841243205,0.001659816857751922,0.437642878723138,0.008441256135014846,0.4377343901738793,0.00860289469528735,1,406
421,541,511,0,0,9,21:09:29:18:44:45:771,-0.030349134115625814,-0.006899735252001125,0.5114048215411127,-0.005272997092618225,0.5123045592585191,0.008683941782765894,1,421
437,540,508,0,0,9,21:09:29:18:44:45:787,-0.13410384975273937,0.0017428957973619327,0.2693743336587205,-0.017168313892680795,0.3009092457080456,0.017256554919162698,1,437
453,539,508,0,0,9,21:09:29:18:44:45:803,-0.12073546687341674,-7.184793744660512E-5,-0.026402156175994645,0.003633752663341402,0.12358853835159442,0.003634462896282759,1,453
469,538,508,0,0,9,21:09:29:18:44:45:819,-0.13712094942026037,-0.001455504047575512,0.023734291045258073,0.002633303239315188,0.13915987690902368,0.003008783472218724,1,469
484,536,508,0,0,9,21:09:29:18:44:45:834,-0.38150848746932964,-0.022240612136744834,-0.06721835638538004,-0.014760322896733605,0.3873848647615025,0.026692919664827973,1,484
499,531,512,0,0,9,21:09:29:18:44:45:849,-0.6493451007024211,0.01041795259455486,-0.8048608655037378,-0.05025867831904744,1.034142191686261,0.05132707358344017,1,499
515,526,525,0,0,9,21:09:29:18:44:45:865,-0.6596534193515966,-0.011706492425701803,-1.7382088424401447,0.0039026812019965678,1.859169872173966,0.01233989001075095,1,515
531,520,541,0,0,9,21:09:29:18:44:45:881,-0.7120412218911922,0.01297051710825235,-2.179803764735683,-0.03566454648893883,2.293152230975554,0.037949890517854544,1,531
547,516,563,0,0,9,21:09:29:18:44:45:897,-0.42968169308363424,0.006699423992692401,-2.8550760986171237,-0.0018694952462412488,2.887228062738722,0.006955378804176033,1,547
563,515,586,0,0,9,21:09:29:18:44:45:913,0.051601327559062715,0.030544286920978044,-2.870725174129156,0.019705027473903822,2.8711889039881604,0.03634888679531101,1,563
578,519,603,0,0,9,21:09:29:18:44:45:928,0.5843818596412059,-0.0017291048655811616,-1.9355040244626327,0.042213348037188216,2.0218006792433227,0.04224874620796407,1,578
594,524,613,0,0,9,21:09:29:18:44:45:944,0.5950691196422373,-0.0047474876342899165,-1.0916987353722405,0.008574813099110802,1.2433476528972645,0.009801329426277736,1,594
610,531,620,0,0,9,21:09:29:18:44:45:960,1.2520083284565113,0.06759405540274083,-0.9143677007150721,-0.006200100433631419,1.5503525878442732,0.06787781354150936,1,610
625,547,627,0,0,9,21:09:29:18:44:45:975,2.1223612608997544,-0.022658108854752862,-0.8955971786509536,0.00481394781995834,2.3035866877926567,0.023163850942516266,1,625
641,562,633,0,0,9,21:09:29:18:44:45:991,1.749042349038514,-0.02400675512790218,-0.6473172252577597,0.021533546354190893,1.8649849138385997,0.032249308680329034,1,641
656,571,635,0,0,9,21:09:29:18:44:46:06,0.5342915467775873,-0.011603429359601269,-0.07849505411765648,0.002526464061388753,0.5400267868160992,0.011875293409290806,1,656
828,573,636,0,0,9,21:09:29:18:44:46:178,0.20218004842479848,0.00679971714691786,-0.16765014212939106,-0.002923165553502847,0.2626468011171255,0.007401422169507315,1,828
843,575,638,0,0,9,21:09:29:18:44:46:193,0.3363086912151858,0.012195213002911562,-0.3011093074232799,-0.007093612041237889,0.4514092941043621,0.014108244113920712,1,843
859,579,641,0,0,9,21:09:29:18:44:46:209,0.2554619391873616,-0.009881185211517795,-0.17276325805430637,0.009915714366205737,0.3083957614930952,0.01399854323051141,1,859
1015,580,643,0,0,9,21:09:29:18:44:46:365,0.39282138863648525,0.011169652840878685,-0.6298222813785117,-0.014419429655372077,0.7422834697682077,0.018239547586822787,1,1015
1031,584,649,0,0,9,21:09:29:18:44:46:381,0.0,0.03125,0.0,-0.046875,0.0,0.05633673867912483,1,1031
1249,631,745,0,0,9,21:09:29:18:44:46:599,0.0,0.046875,0.0,0.0,0.0,0.046875,2,0
1265,637,745,0,0,9,21:09:29:18:44:46:615,0.8658885823082481,-0.01790285442293798,-0.008246530575251793,-0.0020616326438129473,0.8659278504808101,0.0180211688202221,2,16
1281,644,744,0,0,9,21:09:29:18:44:46:631,0.9406123374336743,0.015784990480282927,0.2871527889676739,0.030653214253345315,0.9834674847417956,0.03447876837307439,2,32
1296,651,739,0,0,9,21:09:29:18:44:46:646,0.7712212298638628,-0.03448158260070225,0.6416286484978958,-0.016167544093760162,1.003229539021836,0.03808371069988757,2,47
1312,654,735,0,0,9,21:09:29:18:44:46:662,0.37091020107789247,0.01413020400245596,0.4877497224209564,0.002661845000809406,0.6127594707430989,0.01437873721713268,2,63
1327,657,731,0,0,9,21:09:29:18:44:46:677,0.3397030678257954,-0.016624488436068893,0.5878700509853501,0.012909754363331962,0.678961980626143,0.0210484054855126,2,78
1343,658,725,0,0,9,21:09:29:18:44:46:693,0.07858977183696027,-3.8967356253550553E-4,0.7209818631226443,-0.011895777846170174,0.7252525071926225,0.011902158461840954,2,94
1359,657,719,0,0,9,21:09:29:18:44:46:709,-0.2832288218403032,-0.028691817313789083,0.9282024965240728,0.03467335702134873,0.9704526985250583,0.04500513379491011,2,110
1374,651,710,0,0,9,21:09:29:18:44:46:724,-0.9266870597993089,-0.015991503302967235,1.0460448292917388,-0.04062771265232659,1.3974829843999788,0.043661644646632705,2,125
1390,642,705,0,0,9,21:09:29:18:44:46:740,-1.0186938539776442,0.027928154030675313,0.6079320426351349,0.017113614320251096,1.1863045715980165,0.03275450476901504,2,141
1406,636,700,0,0,9,21:09:29:18:44:46:756,-0.8110375242901139,-0.025408612819734007,0.5222270001677214,-0.027826744628677777,0.9646257852197475,0.0376818964763293,2,157
1422,628,699,0,0,9,21:09:29:18:44:46:772,-0.9579893821952334,0.02683129724826073,0.057326623360646055,4.433641944600239E-4,0.9597030781156943,0.026834960104934996,2,173
1437,624,699,0,0,9,21:09:29:18:44:46:787,-0.21541469513021877,0.00953315838157192,0.015354855153591043,0.0028492889334881975,0.21596125220704027,0.009949852066972315,2,188
1500,627,698,0,0,9,21:09:29:18:44:46:850,0.34640791711393776,-6.234731007690063E-5,-0.0061765974263460754,-0.005649229227031173,0.346462978390165,0.005649573262346197,2,251
1515,635,695,0,0,9,21:09:29:18:44:46:865,1.807651770597701,0.154894861107912,0.9755557473887593,0.12043576409126744,2.0540968672407454,0.19620701126587392,2,266
1531,666,672,0,0,9,21:09:29:18:44:46:881,4.024704236607969,-0.07359663618996194,3.3062357258256756,0.002670066546680418,5.208592791426122,0.07364505491776972,2,282
1546,687,649,0,0,9,21:09:29:18:44:46:896,2.148399631542111,-0.07602175559659681,2.471669715915213,-0.1011677567569643,3.2748697930425674,0.12654731261952976,2,297
1562,695,636,0,0,9,21:09:29:18:44:46:912,0.9697081150218857,0.026081149364901964,2.0451692888919553,0.11920937004572374,2.263415836422049,0.12202909595212375,2,313
1577,702,613,0,0,9,21:09:29:18:44:46:927,0.7691418163861306,-0.040045544738558196,2.7864244802064952,-0.09648645564822952,2.8906297787173982,0.10446665389953691,2,328
1593,704,599,0,0,9,21:09:29:18:44:46:943,0.15708072513620433,0.0026004083323174104,1.5740426847728457,0.015251231219023319,1.5818611594246266,0.015471334046904208,2,344
1609,703,588,0,0,9,21:09:29:18:44:46:959,-0.33913138359761474,-0.040668588590711444,1.2757381140354556,-0.034830969227863766,1.3200446321786146,0.05354559286545381,2,360
1624,698,583,0,0,9,21:09:29:18:44:46:974,-0.46255615170776804,0.05698973062046877,0.4889227078047339,-0.013966640491787998,0.6730554269076306,0.05867619996915656,2,375
1640,696,581,0,0,9,21:09:29:18:44:46:990,-0.6641388748815474,-0.10458340435052452,0.2672210416581695,0.008649765556800786,0.7158823438483484,0.1049404922312304,2,391
1655,690,579,0,0,9,21:09:29:18:44:47:05,0.270986615725362,0.26148902532033463,0.19235134167432172,-0.017521281110202715,0.33231428579914624,0.2620753816265873,2,406
1671,677,579,0,0,9,21:09:29:18:44:47:21,-18.8213854340134,-1.06991053153768,0.005467565532978258,0.009785809092534781,18.82138622817046,1.0699552829697307,2,422
1672,671,579,0,0,9,21:09:29:18:44:47:22,-6.175215042674946,1.0681336671557649,-0.0158280356122239,-0.052377011382939105,6.1752353274988865,1.0694170759030504,2,423
1689,661,584,0,0,9,21:09:29:18:44:47:39,0.1340390125651072,-0.2889596029868081,-0.7388256065303738,0.006534159902372469,0.7508859658792431,0.28903347107891075,2,440
1704,654,591,0,0,9,21:09:29:18:44:47:54,-1.271714336062487,0.07097026761424,-1.0755216528737128,-0.03753807719259547,1.6655342020946478,0.08028627606605065,2,455
1720,647,605,0,0,9,21:09:29:18:44:47:70,-0.6785001354556125,0.006827340794952653,-1.9819854100451442,-0.013790725787166735,2.0949053915260953,0.015388200026879371,2,471
1735,646,622,0,0,9,21:09:29:18:44:47:85,0.10996188161574688,0.04441203925900638,-2.261765403172628,-0.0062910510742756505,2.264436873573012,0.044855396049557614,2,486
1751,652,639,0,0,9,21:09:29:18:44:47:101,0.7997799226964551,-0.012872284123917842,-1.801140785060538,0.06386912833828695,1.9707247530684846,0.06515336716747214,2,502
1767,658,645,0,0,9,21:09:29:18:44:47:117,0.7784184275984324,0.0070770972366649915,-0.5586714565852197,0.008627037721127844,0.9581487592372423,0.011158453528109258,2,518
1782,663,647,0,0,9,21:09:29:18:44:47:132,0.5025849155281477,-0.03218823217936961,-0.2723598697380195,-0.007118826141501156,0.5716393058215523,0.03296604277837917,2,533
1798,664,647,0,0,9,21:09:29:18:44:47:148,0.13150269304532808,0.016532121035683817,0.35167034860804836,0.06949760343475962,0.37545304948592445,0.0714368805947853,2,549
1813,664,636,0,0,9,21:09:29:18:44:47:163,-0.2536629605249514,-0.058998652622832194,1.662927277023206,0.013669987020594717,1.682162901210848,0.060561617848707214,2,564
1829,654,619,0,0,9,21:09:29:18:44:47:179,-1.5206848579674395,-0.021254084557478823,2.1897855497888306,0.0053122970751083454,2.6660163524096063,0.021907912054567512,2,580
1845,638,602,0,0,9,21:09:29:18:44:47:195,-2.0385976076052903,0.003389990852747486,1.9529305238214725,-0.0349191753210281,2.823086579722206,0.03508334138993048,2,596
1861,623,592,0,0,9,21:09:29:18:44:47:211,-1.7624247116113994,0.031131621146488885,1.0401590215919467,-0.029698095790995957,2.0464778655772555,0.04302504769107973,2,612
1876,615,589,0,0,9,21:09:29:18:44:47:226,-0.8086377353758678,0.029373309018248642,0.26325100858190975,-0.010000750388120073,0.8504093605982972,0.031029120048867175,2,627
