milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
0,453,678,0,0,9,21:04:13:16:26:59:383,0.0,0.875,0.0,1.125,0.0,1.4252192813739224,1,0
4,460,669,0,0,9,21:04:13:16:26:59:387,3.709367084876243,-0.3156329151237575,4.568890664647783,-0.6061093353522168,5.8850799549257555,0.6833686146660726,1,4
9,469,660,0,0,9,21:04:13:16:26:59:392,2.856062403771195,0.020025328396023983,2.6632062947992616,0.049549873127093955,3.905094137520081,0.05344346268983431,1,9
16,480,650,0,0,9,21:04:13:16:26:59:399,2.7257230510080346,-0.039124553902051454,2.4684168227106165,-0.05531738669437135,3.677315292633652,0.06775502925044857,1,16
25,495,638,0,0,9,21:04:13:16:26:59:408,4.311915977844749,0.18702633305800567,3.248602531211375,0.09465318787796148,5.398707049450432,0.2096141102898007,1,25
32,512,627,0,0,9,21:04:13:16:26:59:415,3.993004450036052,-0.15161330018702115,2.4143659228615277,-0.1574963004677138,4.666181238173536,0.21861307704393204,1,32
42,534,616,0,0,9,21:04:13:16:26:59:425,6.438724267529668,0.24742393035241098,3.292082989948847,0.18637304721851108,7.231526851639701,0.3097636422186246,1,42
48,551,606,0,0,9,21:04:13:16:26:59:431,4.102501896105654,-0.43357212823449004,2.6344926562245505,-0.16482908438586927,4.8755587744638635,0.4638463295545941,1,48
57,564,596,0,0,9,21:04:13:16:26:59:440,4.457181895955008,0.35436521462076664,3.0283011228428665,0.05481121277018643,5.388606326708275,0.35857910477126337,1,57
62,575,591,0,0,9,21:04:13:16:26:59:445,3.374723171538066,-0.29734870438754396,1.431369722388801,-0.14358377295181268,3.665729909129604,0.3302007750687886,1,62
70,585,588,0,0,9,21:04:13:16:26:59:453,2.1899484744740447,0.03240503012153867,0.4615956470296487,-0.03635974588797539,2.238067215748427,0.048704384794553884,1,70
78,593,588,0,0,9,21:04:13:16:26:59:461,1.8793718194546452,-0.019771416098610724,-0.02775231050739589,0.007772756503714225,1.8795767147149813,0.021244402514790456,1,78
87,602,589,0,0,9,21:04:13:16:26:59:470,2.393719797026521,0.04588754515338391,-0.4556632594423984,-0.07111804674323859,2.436703402690274,0.08463712762598526,1,87
94,610,592,0,0,9,21:04:13:16:26:59:477,1.9408428867990022,-0.061902263268276,-0.7445222222757728,0.043008683212614605,2.0787458841091517,0.07537663450578029,1,94
103,619,596,0,0,9,21:04:13:16:26:59:486,2.460366474601301,0.08916852792980975,-1.2759232013337916,-0.10818773675989919,2.7715308414383384,0.1401984763055523,1,103
110,628,602,0,0,9,21:04:13:16:26:59:493,2.1957486316144927,-0.0831409728648162,-1.4504488996251508,0.08553413588753796,2.631561145719538,0.1192833172364682,1,110
119,637,608,0,0,9,21:04:13:16:26:59:502,2.2683514003769734,0.03578285798663723,-1.6744820027198095,-0.09299122758053088,2.819451729153156,0.09963825235634122,1,119
126,646,616,0,0,9,21:04:13:16:26:59:509,3.0523429105785382,0.188214716356667,-2.611280983742808,-0.09303297107910145,4.016912448612226,0.20995216874570632,1,126
133,658,625,0,0,9,21:04:13:16:26:59:516,1.9508483858803038,-0.42129478463779524,-1.344679776594671,0.34267413230509974,2.3693824356305337,0.5430606379715429,1,133
145,671,637,0,0,9,21:04:13:16:26:59:528,8.209405269399497,0.9088320430021054,-7.8666852406412575,-0.888008376312864,11.37009549443483,1.2706433641227541,1,145
148,684,650,0,0,9,21:04:13:16:26:59:531,5.509608063364513,-0.903141291469873,-5.55961695424819,0.8427205672415755,7.827203950955615,1.2352498317384353,1,148
